match_id	player_id	player_name	player_nickname	player_stat_assists	player_stat_deaths	player_stat_headshot_percent	player_stat_headshots	player_stat_kd_ratio	player_stat_kills	scheduled_time	team_abv	team_id	team_name	team_qualifier	team_stat_assists	team_stat_deaths	team_stat_headshot_percent	team_stat_headshots	team_stat_kd_ratio	team_stat_kills	tn_id	tn_name	odds_away	odds_home	winner_id	is_winner
sr:match:13776413	sr:player:932514	Martin, Spencer	Hiko	18	54	52.56	41	1.44	78	2/16/2018 2:05	ROG	sr:competitor:281295	Rogue	home	18	54	52.56	41	1.44	78	sr:tournament:2392	ESL Pro League	46.9	53.1	sr:competitor:281295	TRUE
sr:match:13776413	sr:player:1287076	Stanley, Tramaine	Stan1ey	15	78	40.74	22	0.69	54	2/16/2018 2:05	GHO	sr:competitor:313861	Ghost Gaming	away	15	78	40.74	22	0.69	54	sr:tournament:2392	ESL Pro League	46.9	53.1	sr:competitor:281295	FALSE
sr:match:13776371	sr:player:1029329	Taoufik, Yassine	Subroza	17	109	45.83	44	0.88	96	2/16/2018 3:05	GHO	sr:competitor:313861	Ghost Gaming	home	17	109	45.83	44	0.88	96	sr:tournament:2392	ESL Pro League			sr:competitor:281295	FALSE
sr:match:13776371	sr:player:929956	Moller, Casper	cadiaN	26	96	42.2	46	1.14	109	2/16/2018 3:05	ROG	sr:competitor:281295	Rogue	away	26	96	42.2	46	1.14	109	sr:tournament:2392	ESL Pro League			sr:competitor:281295	TRUE
sr:match:13776371	sr:player:932514	Martin, Spencer	Hiko	26	96	42.2	46	1.14	109	2/16/2018 3:05	ROG	sr:competitor:281295	Rogue	away	26	96	42.2	46	1.14	109	sr:tournament:2392	ESL Pro League			sr:competitor:281295	TRUE
sr:match:13776371	sr:player:1409743	Lavoie, Anthony	gMd	26	96	42.2	46	1.14	109	2/16/2018 3:05	ROG	sr:competitor:281295	Rogue	away	26	96	42.2	46	1.14	109	sr:tournament:2392	ESL Pro League			sr:competitor:281295	TRUE
sr:match:13776371	sr:player:1088876	Mims, Hunter	SicK	26	96	42.2	46	1.14	109	2/16/2018 3:05	ROG	sr:competitor:281295	Rogue	away	26	96	42.2	46	1.14	109	sr:tournament:2392	ESL Pro League			sr:competitor:281295	TRUE
sr:match:13776371	sr:player:992423	Bucki, Sebastian	seb	17	109	45.83	44	0.88	96	2/16/2018 3:05	GHO	sr:competitor:313861	Ghost Gaming	home	17	109	45.83	44	0.88	96	sr:tournament:2392	ESL Pro League			sr:competitor:281295	FALSE
sr:match:13776371	sr:player:981637	Kim, Daniel	vice	26	96	42.2	46	1.14	109	2/16/2018 3:05	ROG	sr:competitor:281295	Rogue	away	26	96	42.2	46	1.14	109	sr:tournament:2392	ESL Pro League			sr:competitor:281295	TRUE
sr:match:13776371	sr:player:1133923	Yu, Matthew	Wardell	17	109	45.83	44	0.88	96	2/16/2018 3:05	GHO	sr:competitor:313861	Ghost Gaming	home	17	109	45.83	44	0.88	96	sr:tournament:2392	ESL Pro League			sr:competitor:281295	FALSE
sr:match:13776371	sr:player:1009355	Glover, Connor	CONNOR93	17	109	45.83	44	0.88	96	2/16/2018 3:05	GHO	sr:competitor:313861	Ghost Gaming	home	17	109	45.83	44	0.88	96	sr:tournament:2392	ESL Pro League			sr:competitor:281295	FALSE
sr:match:13776371	sr:player:1287076	Stanley, Tramaine	Stan1ey	17	109	45.83	44	0.88	96	2/16/2018 3:05	GHO	sr:competitor:313861	Ghost Gaming	home	17	109	45.83	44	0.88	96	sr:tournament:2392	ESL Pro League			sr:competitor:281295	FALSE
sr:match:13779313	sr:player:1256474	Whiteaker, Jaccob	yayster	16	74	54.44	49	1.22	90	2/16/2018 4:10	COM	sr:competitor:243414	Complexity	home	16	74	54.44	49	1.22	90	sr:tournament:2392	ESL Pro League	37.4	62.6	sr:competitor:243414	TRUE
sr:match:13779313	sr:player:1386443	Holiman, Jack	xCeeD	20	90	40.54	30	0.82	74	2/16/2018 4:10	DIG	sr:competitor:234924	Team Dignitas	away	20	90	40.54	30	0.82	74	sr:tournament:2392	ESL Pro League	37.4	62.6	sr:competitor:243414	FALSE
sr:match:13779313	sr:player:1386439	Wince, Michael	1grim	20	90	40.54	30	0.82	74	2/16/2018 4:10	DIG	sr:competitor:234924	Team Dignitas	away	20	90	40.54	30	0.82	74	sr:tournament:2392	ESL Pro League	37.4	62.6	sr:competitor:243414	FALSE
sr:match:13779313	sr:player:1386437	Long, Logan	Voltage	20	90	40.54	30	0.82	74	2/16/2018 4:10	DIG	sr:competitor:234924	Team Dignitas	away	20	90	40.54	30	0.82	74	sr:tournament:2392	ESL Pro League	37.4	62.6	sr:competitor:243414	FALSE
sr:match:13779313	sr:player:1124069	Elmore, Matthew	mCe	20	90	40.54	30	0.82	74	2/16/2018 4:10	DIG	sr:competitor:234924	Team Dignitas	away	20	90	40.54	30	0.82	74	sr:tournament:2392	ESL Pro League	37.4	62.6	sr:competitor:243414	FALSE
sr:match:13779313	sr:player:992433	Fodor, Bradley	androidx23	16	74	54.44	49	1.22	90	2/16/2018 4:10	COM	sr:competitor:243414	Complexity	home	16	74	54.44	49	1.22	90	sr:tournament:2392	ESL Pro League	37.4	62.6	sr:competitor:243414	TRUE
sr:match:13779313	sr:player:955104	Gurney, Peter	ptr	16	74	54.44	49	1.22	90	2/16/2018 4:10	COM	sr:competitor:243414	Complexity	home	16	74	54.44	49	1.22	90	sr:tournament:2392	ESL Pro League	37.4	62.6	sr:competitor:243414	TRUE
sr:match:13779313	sr:player:955074	Jackson, Rory	dephh	16	74	54.44	49	1.22	90	2/16/2018 4:10	COM	sr:competitor:243414	Complexity	home	16	74	54.44	49	1.22	90	sr:tournament:2392	ESL Pro League	37.4	62.6	sr:competitor:243414	TRUE
sr:match:13779313	sr:player:932768	Mehta, Pujan	FNS	16	74	54.44	49	1.22	90	2/16/2018 4:10	COM	sr:competitor:243414	Complexity	home	16	74	54.44	49	1.22	90	sr:tournament:2392	ESL Pro League	37.4	62.6	sr:competitor:243414	TRUE
sr:match:13779313	sr:player:972811	Semago, Mitch	mitch	20	90	40.54	30	0.82	74	2/16/2018 4:10	DIG	sr:competitor:234924	Team Dignitas	away	20	90	40.54	30	0.82	74	sr:tournament:2392	ESL Pro League	37.4	62.6	sr:competitor:243414	FALSE
sr:match:13779287	sr:player:992433	Fodor, Bradley	androidx23	15	76	49.49	49	1.3	99	2/16/2018 5:10	COM	sr:competitor:243414	Complexity	away	15	76	49.49	49	1.3	99	sr:tournament:2392	ESL Pro League	62.2	37.8	sr:competitor:243414	TRUE
sr:match:13779287	sr:player:955104	Gurney, Peter	ptr	15	76	49.49	49	1.3	99	2/16/2018 5:10	COM	sr:competitor:243414	Complexity	away	15	76	49.49	49	1.3	99	sr:tournament:2392	ESL Pro League	62.2	37.8	sr:competitor:243414	TRUE
sr:match:13779287	sr:player:1386437	Long, Logan	Voltage	12	99	50	38	0.77	76	2/16/2018 5:10	DIG	sr:competitor:234924	Team Dignitas	home	12	99	50	38	0.77	76	sr:tournament:2392	ESL Pro League	62.2	37.8	sr:competitor:243414	FALSE
sr:match:13779287	sr:player:1386439	Wince, Michael	1grim	12	99	50	38	0.77	76	2/16/2018 5:10	DIG	sr:competitor:234924	Team Dignitas	home	12	99	50	38	0.77	76	sr:tournament:2392	ESL Pro League	62.2	37.8	sr:competitor:243414	FALSE
sr:match:13779287	sr:player:1386443	Holiman, Jack	xCeeD	12	99	50	38	0.77	76	2/16/2018 5:10	DIG	sr:competitor:234924	Team Dignitas	home	12	99	50	38	0.77	76	sr:tournament:2392	ESL Pro League	62.2	37.8	sr:competitor:243414	FALSE
sr:match:13779287	sr:player:972811	Semago, Mitch	mitch	12	99	50	38	0.77	76	2/16/2018 5:10	DIG	sr:competitor:234924	Team Dignitas	home	12	99	50	38	0.77	76	sr:tournament:2392	ESL Pro League	62.2	37.8	sr:competitor:243414	FALSE
sr:match:13779287	sr:player:1256474	Whiteaker, Jaccob	yayster	15	76	49.49	49	1.3	99	2/16/2018 5:10	COM	sr:competitor:243414	Complexity	away	15	76	49.49	49	1.3	99	sr:tournament:2392	ESL Pro League	62.2	37.8	sr:competitor:243414	TRUE
sr:match:13779287	sr:player:932768	Mehta, Pujan	FNS	15	76	49.49	49	1.3	99	2/16/2018 5:10	COM	sr:competitor:243414	Complexity	away	15	76	49.49	49	1.3	99	sr:tournament:2392	ESL Pro League	62.2	37.8	sr:competitor:243414	TRUE
sr:match:13779287	sr:player:1124069	Elmore, Matthew	mCe	12	99	50	38	0.77	76	2/16/2018 5:10	DIG	sr:competitor:234924	Team Dignitas	home	12	99	50	38	0.77	76	sr:tournament:2392	ESL Pro League	62.2	37.8	sr:competitor:243414	FALSE
sr:match:13779287	sr:player:955074	Jackson, Rory	dephh	15	76	49.49	49	1.3	99	2/16/2018 5:10	COM	sr:competitor:243414	Complexity	away	15	76	49.49	49	1.3	99	sr:tournament:2392	ESL Pro League	62.2	37.8	sr:competitor:243414	TRUE
sr:match:13638483	sr:player:1120365	Mirza, Sabit	mirbit	18	52	43.18	38	1.69	88	2/19/2018 18:35	EUR	sr:competitor:262737	Euronics Gaming	away	18	52	43.18	38	1.69	88	sr:tournament:2547	ESL Meisterschaft	60.9	39.1	sr:competitor:262737	TRUE
sr:match:13638483	sr:player:1288324	Baumann, Josef	faven	18	52	43.18	38	1.69	88	2/19/2018 18:35	EUR	sr:competitor:262737	Euronics Gaming	away	18	52	43.18	38	1.69	88	sr:tournament:2547	ESL Meisterschaft	60.9	39.1	sr:competitor:262737	TRUE
sr:match:13638483	sr:player:1288816	Schmitt, Christian	crisby	18	52	43.18	38	1.69	88	2/19/2018 18:35	EUR	sr:competitor:262737	Euronics Gaming	away	18	52	43.18	38	1.69	88	sr:tournament:2547	ESL Meisterschaft	60.9	39.1	sr:competitor:262737	TRUE
sr:match:13638483	sr:player:984799	Heck, Oliver Maximilian	kzy	18	52	43.18	38	1.69	88	2/19/2018 18:35	EUR	sr:competitor:262737	Euronics Gaming	away	18	52	43.18	38	1.69	88	sr:tournament:2547	ESL Meisterschaft	60.9	39.1	sr:competitor:262737	TRUE
sr:match:13638483	sr:player:1005763	Dordevic, Marko	kressy	18	52	43.18	38	1.69	88	2/19/2018 18:35	EUR	sr:competitor:262737	Euronics Gaming	away	18	52	43.18	38	1.69	88	sr:tournament:2547	ESL Meisterschaft	60.9	39.1	sr:competitor:262737	TRUE
sr:match:13638483	sr:player:1318758	Trumpp, Michael	Lemon	9	88	50	26	0.59	52	2/19/2018 18:35	MCS	sr:competitor:266873	Team Monarchs	home	9	88	50	26	0.59	52	sr:tournament:2547	ESL Meisterschaft	60.9	39.1	sr:competitor:262737	FALSE
sr:match:13638483	sr:player:1286618	Matteis, Marcel De	impulsG	9	88	50	26	0.59	52	2/19/2018 18:35	MCS	sr:competitor:266873	Team Monarchs	home	9	88	50	26	0.59	52	sr:tournament:2547	ESL Meisterschaft	60.9	39.1	sr:competitor:262737	FALSE
sr:match:13638483	sr:player:984535	Kohler, Cedrik	Cedii	9	88	50	26	0.59	52	2/19/2018 18:35	MCS	sr:competitor:266873	Team Monarchs	home	9	88	50	26	0.59	52	sr:tournament:2547	ESL Meisterschaft	60.9	39.1	sr:competitor:262737	FALSE
sr:match:13638483	sr:player:1287946	Castro, Jon De	JDC	9	88	50	26	0.59	52	2/19/2018 18:35	MCS	sr:competitor:266873	Team Monarchs	home	9	88	50	26	0.59	52	sr:tournament:2547	ESL Meisterschaft	60.9	39.1	sr:competitor:262737	FALSE
sr:match:13638483	sr:player:1287584	Barnes, Christopher	TyleR	9	88	50	26	0.59	52	2/19/2018 18:35	MCS	sr:competitor:266873	Team Monarchs	home	9	88	50	26	0.59	52	sr:tournament:2547	ESL Meisterschaft	60.9	39.1	sr:competitor:262737	FALSE
sr:match:13649319	sr:player:1318774	Cakmak, Ammar	am0	13	98	45.33	34	0.77	75	2/19/2018 18:35	PKD	sr:competitor:252963	Planetkey Dynamics	home	13	98	45.33	34	0.77	75	sr:tournament:2547	ESL Meisterschaft	47.6	52.4	sr:competitor:292158	FALSE
sr:match:13649319	sr:player:984499	Gabriel, Marcus	J0hnny	13	98	45.33	34	0.77	75	2/19/2018 18:35	PKD	sr:competitor:252963	Planetkey Dynamics	home	13	98	45.33	34	0.77	75	sr:tournament:2547	ESL Meisterschaft	47.6	52.4	sr:competitor:292158	FALSE
sr:match:13649319	sr:player:1120381	Zaremba, Patrick Jan	P4TriCK	23	75	40.82	40	1.31	98	2/19/2018 18:35	DVZ	sr:competitor:292158	Divizon	away	23	75	40.82	40	1.31	98	sr:tournament:2547	ESL Meisterschaft	47.6	52.4	sr:competitor:292158	TRUE
sr:match:13649319	sr:player:984823	Kappes, Jens	jenson	13	98	45.33	34	0.77	75	2/19/2018 18:35	PKD	sr:competitor:252963	Planetkey Dynamics	home	13	98	45.33	34	0.77	75	sr:tournament:2547	ESL Meisterschaft	47.6	52.4	sr:competitor:292158	FALSE
sr:match:13649319	sr:player:1012399	Frisch, Alexander	alexRr	23	75	40.82	40	1.31	98	2/19/2018 18:35	DVZ	sr:competitor:292158	Divizon	away	23	75	40.82	40	1.31	98	sr:tournament:2547	ESL Meisterschaft	47.6	52.4	sr:competitor:292158	TRUE
sr:match:13649319	sr:player:1287218	Kroll, Christoph	chrissK	23	75	40.82	40	1.31	98	2/19/2018 18:35	DVZ	sr:competitor:292158	Divizon	away	23	75	40.82	40	1.31	98	sr:tournament:2547	ESL Meisterschaft	47.6	52.4	sr:competitor:292158	TRUE
sr:match:13649319	sr:player:1288814	Ropke, Robin	ScrunK	23	75	40.82	40	1.31	98	2/19/2018 18:35	DVZ	sr:competitor:292158	Divizon	away	23	75	40.82	40	1.31	98	sr:tournament:2547	ESL Meisterschaft	47.6	52.4	sr:competitor:292158	TRUE
sr:match:13649319	sr:player:984553	Patocka, Jan	LyGHT	23	75	40.82	40	1.31	98	2/19/2018 18:35	DVZ	sr:competitor:292158	Divizon	away	23	75	40.82	40	1.31	98	sr:tournament:2547	ESL Meisterschaft	47.6	52.4	sr:competitor:292158	TRUE
sr:match:13649319	sr:player:984501	Stephan, Robin	r0bs3n	13	98	45.33	34	0.77	75	2/19/2018 18:35	PKD	sr:competitor:252963	Planetkey Dynamics	home	13	98	45.33	34	0.77	75	sr:tournament:2547	ESL Meisterschaft	47.6	52.4	sr:competitor:292158	FALSE
sr:match:13649319	sr:player:1004891	Walter, Timo	PULZG	13	98	45.33	34	0.77	75	2/19/2018 18:35	PKD	sr:competitor:252963	Planetkey Dynamics	home	13	98	45.33	34	0.77	75	sr:tournament:2547	ESL Meisterschaft	47.6	52.4	sr:competitor:292158	FALSE
sr:match:13649257	sr:player:984809	Konkol, David	dav1dK	24	95	46.36	51	1.16	110	2/19/2018 18:55	BER	sr:competitor:341010	Berzerk	away	24	95	46.36	51	1.16	110	sr:tournament:2547	ESL Meisterschaft	37.1	62.9	sr:competitor:341010	TRUE
sr:match:13649257	sr:player:929948	Broschk, Tahsin	tahsiN	24	95	46.36	51	1.16	110	2/19/2018 18:55	BER	sr:competitor:341010	Berzerk	away	24	95	46.36	51	1.16	110	sr:tournament:2547	ESL Meisterschaft	37.1	62.9	sr:competitor:341010	TRUE
sr:match:13649257	sr:player:1062442	Zeindler, Manuel	SolEk	24	95	46.36	51	1.16	110	2/19/2018 18:55	BER	sr:competitor:341010	Berzerk	away	24	95	46.36	51	1.16	110	sr:tournament:2547	ESL Meisterschaft	37.1	62.9	sr:competitor:341010	TRUE
sr:match:13649257	sr:player:998741	Petersen, Nicolai	HUNDEN	14	110	34.74	33	0.86	95	2/19/2018 18:55	ATX	sr:competitor:252965	Alternate Attax	home	14	110	34.74	33	0.86	95	sr:tournament:2547	ESL Meisterschaft	37.1	62.9	sr:competitor:341010	FALSE
sr:match:13649257	sr:player:984539	Kauer, Lukas	ecfN	14	110	34.74	33	0.86	95	2/19/2018 18:55	ATX	sr:competitor:252965	Alternate Attax	home	14	110	34.74	33	0.86	95	sr:tournament:2547	ESL Meisterschaft	37.1	62.9	sr:competitor:341010	FALSE
sr:match:13649257	sr:player:984495	Rische, Florian	syrsoN	14	110	34.74	33	0.86	95	2/19/2018 18:55	ATX	sr:competitor:252965	Alternate Attax	home	14	110	34.74	33	0.86	95	sr:tournament:2547	ESL Meisterschaft	37.1	62.9	sr:competitor:341010	FALSE
sr:match:13649257	sr:player:929964	Sanden, Rasmus	SandeN	14	110	34.74	33	0.86	95	2/19/2018 18:55	ATX	sr:competitor:252965	Alternate Attax	home	14	110	34.74	33	0.86	95	sr:tournament:2547	ESL Meisterschaft	37.1	62.9	sr:competitor:341010	FALSE
sr:match:13649257	sr:player:1287214	Seier, Stefan	stfN	14	110	34.74	33	0.86	95	2/19/2018 18:55	ATX	sr:competitor:252965	Alternate Attax	home	14	110	34.74	33	0.86	95	sr:tournament:2547	ESL Meisterschaft	37.1	62.9	sr:competitor:341010	FALSE
sr:match:13649257	sr:player:989473	Phan, Thilo	syken	24	95	46.36	51	1.16	110	2/19/2018 18:55	BER	sr:competitor:341010	Berzerk	away	24	95	46.36	51	1.16	110	sr:tournament:2547	ESL Meisterschaft	37.1	62.9	sr:competitor:341010	TRUE
sr:match:13649257	sr:player:984817	Tuna, Volkan	Badshah	24	95	46.36	51	1.16	110	2/19/2018 18:55	BER	sr:competitor:341010	Berzerk	away	24	95	46.36	51	1.16	110	sr:tournament:2547	ESL Meisterschaft	37.1	62.9	sr:competitor:341010	TRUE
sr:match:13649251	sr:player:1288816	Schmitt, Christian	crisby	13	57	45.56	41	1.58	90	2/19/2018 19:25	EUR	sr:competitor:262737	Euronics Gaming	home	13	57	45.56	41	1.58	90	sr:tournament:2547	ESL Meisterschaft	39.5	60.5	sr:competitor:262737	TRUE
sr:match:13649251	sr:player:984799	Heck, Oliver Maximilian	kzy	13	57	45.56	41	1.58	90	2/19/2018 19:25	EUR	sr:competitor:262737	Euronics Gaming	home	13	57	45.56	41	1.58	90	sr:tournament:2547	ESL Meisterschaft	39.5	60.5	sr:competitor:262737	TRUE
sr:match:13649251	sr:player:1286618	Matteis, Marcel De	impulsG	11	90	42.11	24	0.63	57	2/19/2018 19:25	MCS	sr:competitor:266873	Team Monarchs	away	11	90	42.11	24	0.63	57	sr:tournament:2547	ESL Meisterschaft	39.5	60.5	sr:competitor:262737	FALSE
sr:match:13649251	sr:player:1287584	Barnes, Christopher	TyleR	11	90	42.11	24	0.63	57	2/19/2018 19:25	MCS	sr:competitor:266873	Team Monarchs	away	11	90	42.11	24	0.63	57	sr:tournament:2547	ESL Meisterschaft	39.5	60.5	sr:competitor:262737	FALSE
sr:match:13649251	sr:player:1287946	Castro, Jon De	JDC	11	90	42.11	24	0.63	57	2/19/2018 19:25	MCS	sr:competitor:266873	Team Monarchs	away	11	90	42.11	24	0.63	57	sr:tournament:2547	ESL Meisterschaft	39.5	60.5	sr:competitor:262737	FALSE
sr:match:13649251	sr:player:1318758	Trumpp, Michael	Lemon	11	90	42.11	24	0.63	57	2/19/2018 19:25	MCS	sr:competitor:266873	Team Monarchs	away	11	90	42.11	24	0.63	57	sr:tournament:2547	ESL Meisterschaft	39.5	60.5	sr:competitor:262737	FALSE
sr:match:13649251	sr:player:984535	Kohler, Cedrik	Cedii	11	90	42.11	24	0.63	57	2/19/2018 19:25	MCS	sr:competitor:266873	Team Monarchs	away	11	90	42.11	24	0.63	57	sr:tournament:2547	ESL Meisterschaft	39.5	60.5	sr:competitor:262737	FALSE
sr:match:13649251	sr:player:1120365	Mirza, Sabit	mirbit	13	57	45.56	41	1.58	90	2/19/2018 19:25	EUR	sr:competitor:262737	Euronics Gaming	home	13	57	45.56	41	1.58	90	sr:tournament:2547	ESL Meisterschaft	39.5	60.5	sr:competitor:262737	TRUE
sr:match:13649251	sr:player:1005763	Dordevic, Marko	kressy	13	57	45.56	41	1.58	90	2/19/2018 19:25	EUR	sr:competitor:262737	Euronics Gaming	home	13	57	45.56	41	1.58	90	sr:tournament:2547	ESL Meisterschaft	39.5	60.5	sr:competitor:262737	TRUE
sr:match:13649251	sr:player:1288324	Baumann, Josef	faven	13	57	45.56	41	1.58	90	2/19/2018 19:25	EUR	sr:competitor:262737	Euronics Gaming	home	13	57	45.56	41	1.58	90	sr:tournament:2547	ESL Meisterschaft	39.5	60.5	sr:competitor:262737	TRUE
sr:match:13638505	sr:player:1004891	Walter, Timo	PULZG	22	98	36.47	31	0.87	85	2/19/2018 19:40	PKD	sr:competitor:252963	Planetkey Dynamics	away	22	98	36.47	31	0.87	85	sr:tournament:2547	ESL Meisterschaft	52.4	47.6	sr:competitor:292158	FALSE
sr:match:13638505	sr:player:984823	Kappes, Jens	jenson	22	98	36.47	31	0.87	85	2/19/2018 19:40	PKD	sr:competitor:252963	Planetkey Dynamics	away	22	98	36.47	31	0.87	85	sr:tournament:2547	ESL Meisterschaft	52.4	47.6	sr:competitor:292158	FALSE
sr:match:13638505	sr:player:984501	Stephan, Robin	r0bs3n	22	98	36.47	31	0.87	85	2/19/2018 19:40	PKD	sr:competitor:252963	Planetkey Dynamics	away	22	98	36.47	31	0.87	85	sr:tournament:2547	ESL Meisterschaft	52.4	47.6	sr:competitor:292158	FALSE
sr:match:13638505	sr:player:984499	Gabriel, Marcus	J0hnny	22	98	36.47	31	0.87	85	2/19/2018 19:40	PKD	sr:competitor:252963	Planetkey Dynamics	away	22	98	36.47	31	0.87	85	sr:tournament:2547	ESL Meisterschaft	52.4	47.6	sr:competitor:292158	FALSE
sr:match:13638505	sr:player:1318774	Cakmak, Ammar	am0	22	98	36.47	31	0.87	85	2/19/2018 19:40	PKD	sr:competitor:252963	Planetkey Dynamics	away	22	98	36.47	31	0.87	85	sr:tournament:2547	ESL Meisterschaft	52.4	47.6	sr:competitor:292158	FALSE
sr:match:13638505	sr:player:984553	Patocka, Jan	LyGHT	18	86	37.11	36	1.13	97	2/19/2018 19:40	DVZ	sr:competitor:292158	Divizon	home	18	86	37.11	36	1.13	97	sr:tournament:2547	ESL Meisterschaft	52.4	47.6	sr:competitor:292158	TRUE
sr:match:13638505	sr:player:1288814	Ropke, Robin	ScrunK	18	86	37.11	36	1.13	97	2/19/2018 19:40	DVZ	sr:competitor:292158	Divizon	home	18	86	37.11	36	1.13	97	sr:tournament:2547	ESL Meisterschaft	52.4	47.6	sr:competitor:292158	TRUE
sr:match:13638505	sr:player:1287218	Kroll, Christoph	chrissK	18	86	37.11	36	1.13	97	2/19/2018 19:40	DVZ	sr:competitor:292158	Divizon	home	18	86	37.11	36	1.13	97	sr:tournament:2547	ESL Meisterschaft	52.4	47.6	sr:competitor:292158	TRUE
sr:match:13638505	sr:player:1012399	Frisch, Alexander	alexRr	18	86	37.11	36	1.13	97	2/19/2018 19:40	DVZ	sr:competitor:292158	Divizon	home	18	86	37.11	36	1.13	97	sr:tournament:2547	ESL Meisterschaft	52.4	47.6	sr:competitor:292158	TRUE
sr:match:13638505	sr:player:1120381	Zaremba, Patrick Jan	P4TriCK	18	86	37.11	36	1.13	97	2/19/2018 19:40	DVZ	sr:competitor:292158	Divizon	home	18	86	37.11	36	1.13	97	sr:tournament:2547	ESL Meisterschaft	52.4	47.6	sr:competitor:292158	TRUE
sr:match:13804055	sr:player:1412469	Eriksson, Michael	lambi	24	135	48.74	58	0.88	119	2/19/2018 20:00	TEA	sr:competitor:414195	TEAM LUMINARY	away	24	135	48.74	58	0.88	119	sr:tournament:2551	ESL UK Premiership	43.1	56.9	sr:competitor:254353	FALSE
sr:match:13804055	sr:player:1412453	Sarkans, Kristaps	archer	24	135	48.74	58	0.88	119	2/19/2018 20:00	TEA	sr:competitor:414195	TEAM LUMINARY	away	24	135	48.74	58	0.88	119	sr:tournament:2551	ESL UK Premiership	43.1	56.9	sr:competitor:254353	FALSE
sr:match:13804055	sr:player:1287866	Sjogren, Robin	robiin	36	119	37.04	50	1.13	135	2/19/2018 20:00	FSH	sr:competitor:254353	Fish123	home	36	119	37.04	50	1.13	135	sr:tournament:2551	ESL UK Premiership	43.1	56.9	sr:competitor:254353	TRUE
sr:match:13804055	sr:player:959590	Theodoropoulos, Kostas	tsack	36	119	37.04	50	1.13	135	2/19/2018 20:00	FSH	sr:competitor:254353	Fish123	home	36	119	37.04	50	1.13	135	sr:tournament:2551	ESL UK Premiership	43.1	56.9	sr:competitor:254353	TRUE
sr:match:13804055	sr:player:981383	Man, Kia	Surreal	36	119	37.04	50	1.13	135	2/19/2018 20:00	FSH	sr:competitor:254353	Fish123	home	36	119	37.04	50	1.13	135	sr:tournament:2551	ESL UK Premiership	43.1	56.9	sr:competitor:254353	TRUE
sr:match:13804055	sr:player:985431	Jenkinson, Tom	Jenko	36	119	37.04	50	1.13	135	2/19/2018 20:00	FSH	sr:competitor:254353	Fish123	home	36	119	37.04	50	1.13	135	sr:tournament:2551	ESL UK Premiership	43.1	56.9	sr:competitor:254353	TRUE
sr:match:13804055	sr:player:1040287	Faulkner, Josh	Tesquo	24	135	48.74	58	0.88	119	2/19/2018 20:00	TEA	sr:competitor:414195	TEAM LUMINARY	away	24	135	48.74	58	0.88	119	sr:tournament:2551	ESL UK Premiership	43.1	56.9	sr:competitor:254353	FALSE
sr:match:13804055	sr:player:1238948	Clarke, Mason	mase	24	135	48.74	58	0.88	119	2/19/2018 20:00	TEA	sr:competitor:414195	TEAM LUMINARY	away	24	135	48.74	58	0.88	119	sr:tournament:2551	ESL UK Premiership	43.1	56.9	sr:competitor:254353	FALSE
sr:match:13804055	sr:player:1412441	Ahmad, Adam Alexander	adam9130	24	135	48.74	58	0.88	119	2/19/2018 20:00	TEA	sr:competitor:414195	TEAM LUMINARY	away	24	135	48.74	58	0.88	119	sr:tournament:2551	ESL UK Premiership	43.1	56.9	sr:competitor:254353	FALSE
sr:match:13804055	sr:player:1040383	Butterfield, Owen	smooya	36	119	37.04	50	1.13	135	2/19/2018 20:00	FSH	sr:competitor:254353	Fish123	home	36	119	37.04	50	1.13	135	sr:tournament:2551	ESL UK Premiership	43.1	56.9	sr:competitor:254353	TRUE
sr:match:13648953	sr:player:1287214	Seier, Stefan	stfN	18	103	35.92	37	1	103	2/19/2018 20:10	ATX	sr:competitor:252965	Alternate Attax	away	18	103	35.92	37	1	103	sr:tournament:2547	ESL Meisterschaft	63.3	36.7	sr:competitor:252965	TRUE
sr:match:13648953	sr:player:929964	Sanden, Rasmus	SandeN	18	103	35.92	37	1	103	2/19/2018 20:10	ATX	sr:competitor:252965	Alternate Attax	away	18	103	35.92	37	1	103	sr:tournament:2547	ESL Meisterschaft	63.3	36.7	sr:competitor:252965	TRUE
sr:match:13648953	sr:player:984495	Rische, Florian	syrsoN	18	103	35.92	37	1	103	2/19/2018 20:10	ATX	sr:competitor:252965	Alternate Attax	away	18	103	35.92	37	1	103	sr:tournament:2547	ESL Meisterschaft	63.3	36.7	sr:competitor:252965	TRUE
sr:match:13648953	sr:player:929948	Broschk, Tahsin	tahsiN	17	103	54.37	56	1	103	2/19/2018 20:10	BER	sr:competitor:341010	Berzerk	home	17	103	54.37	56	1	103	sr:tournament:2547	ESL Meisterschaft	63.3	36.7	sr:competitor:252965	FALSE
sr:match:13648953	sr:player:998741	Petersen, Nicolai	HUNDEN	18	103	35.92	37	1	103	2/19/2018 20:10	ATX	sr:competitor:252965	Alternate Attax	away	18	103	35.92	37	1	103	sr:tournament:2547	ESL Meisterschaft	63.3	36.7	sr:competitor:252965	TRUE
sr:match:13648953	sr:player:984809	Konkol, David	dav1dK	17	103	54.37	56	1	103	2/19/2018 20:10	BER	sr:competitor:341010	Berzerk	home	17	103	54.37	56	1	103	sr:tournament:2547	ESL Meisterschaft	63.3	36.7	sr:competitor:252965	FALSE
